sentence,event1,event2,signal,Doc name,Doc ID 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,said,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,litigation,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,agreement,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,continue,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,result,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,said,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,litigation,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,agreement,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,result,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,said,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,litigation,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,agreement,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,said,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,litigation,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,agreement,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,said,litigation,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,said,agreement,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,litigation,agreement,as,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,resume,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,set,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,continue,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,result,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,said,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,litigation,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,set,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,continue,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,result,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,said,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,litigation,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,continue,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,result,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,said,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,litigation,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,result,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,said,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,litigation,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,said,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,litigation,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,said,litigation,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,said,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,litigation,agreement,as ,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,resume,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,set,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,continue,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,result,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,said,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,litigation,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,effort,agreement,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,set,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,continue,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,result,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,said,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,litigation,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,resume,agreement,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,continue,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,result,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,said,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,litigation,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,set,agreement,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,result,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,said,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,litigation,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,continue,agreement,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,said,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,litigation,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,result,agreement,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,said,litigation,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,said,agreement,set,wsj_0736.tml, WSJ891027-0159 
The bank also said its effort would continue past the Nov. 1 deadline set in that agreement and that the litigation between the two sides might resume as a result. ,litigation,agreement,set,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,agreement,suspended,as,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,agreement,lawsuits,as,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,suspended,lawsuits,as,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,agreement,suspended,as ,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,agreement,lawsuits,as ,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,suspended,lawsuits,as ,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,agreement,suspended,have,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,agreement,lawsuits,have,wsj_0736.tml, WSJ891027-0159 
The thrift and the holders had suspended their lawsuits as part of the agreement. ,suspended,lawsuits,have,wsj_0736.tml, WSJ891027-0159 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,increase,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,traffic,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,began,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,service,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,strike,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,proceedings,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,traffic,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,began,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,service,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,strike,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,proceedings,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,began,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,service,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,strike,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,proceedings,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",began,service,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",began,strike,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",began,proceedings,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",service,strike,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",service,proceedings,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",strike,proceedings,by ,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,increase,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,traffic,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,began,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,service,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,strike,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",attributed,proceedings,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,traffic,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,began,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,service,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,strike,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",increase,proceedings,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,began,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,service,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,strike,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",traffic,proceedings,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",began,service,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",began,strike,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",began,proceedings,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",service,strike,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",service,proceedings,by,wsj_1011.tml, WSJ891026-0045 
"The Atlanta-based airline, the third largest in the U.S., attributed the increase to higher passenger traffic, new international routes and reduced service by rival Eastern Airlines, which is in bankruptcy proceedings in the wake of a strike that began last spring.    ",strike,proceedings,by,wsj_1011.tml, WSJ891026-0045 
"For the quarter ended Sept. 30, Delta posted net income of $133.1 million, or $2.53 a share, up from $100 million, or $2.03 a share, a year earlier.    ",ended,posted,from,wsj_1011.tml, WSJ891026-0045 
"Delta has benefited more than other carriers from the weakness of Eastern Airlines, which shares the Atlanta hub. ",shares,benefited,from,wsj_1011.tml, WSJ891026-0045 
"Delta has benefited more than other carriers from the weakness of Eastern Airlines, which shares the Atlanta hub. ",shares,benefited,have,wsj_1011.tml, WSJ891026-0045 
"Although Eastern is back to about 80% of its pre-strike schedule now, the Texas Air Corp. subsidiary was only beginning to get back on its feet during the quarter.    ",back,beginning,get,wsj_1011.tml, WSJ891026-0045 
"Although Eastern is back to about 80% of its pre-strike schedule now, the Texas Air Corp. subsidiary was only beginning to get back on its feet during the quarter.    ",back,get,get,wsj_1011.tml, WSJ891026-0045 
"Although Eastern is back to about 80% of its pre-strike schedule now, the Texas Air Corp. subsidiary was only beginning to get back on its feet during the quarter.    ",beginning,get,get,wsj_1011.tml, WSJ891026-0045 
"Separately, America West Airlines, Phoenix, Ariz., reported third-quarter profit jumped 45% to $5.8 million, or 28 cents a share, from $4 million, or 24 cents a share, a year earlier. ",reported,jumped,from,wsj_1011.tml, WSJ891026-0045 
"The latest results include a $2.6 million one-time payment from a ""foreign entity."" ",results,payment,from,wsj_1011.tml, WSJ891026-0045 
Year-earlier results included an extraordinary gain of $1.6 million from a buy-back of convertible subordinated debentures.    ,buy-back,results,from,wsj_1011.tml, WSJ891026-0045 
Year-earlier results included an extraordinary gain of $1.6 million from a buy-back of convertible subordinated debentures.    ,buy-back,gain,from,wsj_1011.tml, WSJ891026-0045 
Year-earlier results included an extraordinary gain of $1.6 million from a buy-back of convertible subordinated debentures.    ,results,gain,from,wsj_1011.tml, WSJ891026-0045 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,marking,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,salvo,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,control,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,buy,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,wants,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",marking,salvo,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",marking,control,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",marking,buy,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",marking,wants,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",salvo,control,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",salvo,buy,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",salvo,wants,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",control,buy,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",control,wants,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",buy,wants,as,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,marking,as ,wsj_0745.tml, WSJ891027-0150 
"General Motors Corp. wants to buy as much as 15% of Jaguar PLC, marking its first salvo in a possible full-scale battle against Ford Motor Co. for control of the British car maker.    ",battle,salvo,as ,wsj_0745.tml, WSJ891027-0150 
